CustomerID,Recency,Frequency,Monetary
91576856-c898-4756-846b-f1a3d1d542a0,68,45,672.11
98facfc0-a9e4-41e8-90a9-8a34f36a6f09,193,41,638.89
d6a228de-b3b6-4816-b6e4-a74dad845877,296,2,856.19
05c5287d-b2fc-4dc0-be13-da1ef5fa3c98,49,23,48.51
bedf6fb2-4c25-4e44-a83b-6e5acdaeda32,44,34,775.74
a7102b4e-210d-4bed-839c-c67d339b4064,275,29,884.9
bf2a873a-bf39-4084-a01b-59adb9759005,119,43,35.85
a0017a87-e847-4026-b9eb-e451b163fca1,291,35,567.78
6d47e856-46f0-46c9-8287-3abf58783e18,199,30,361.62
425f00d8-7f1f-46ee-9a6f-0df55e3bdfff,90,3,69.75
196c2da5-5cef-40fb-aa55-6a29945d28f4,325,10,429.39
b122bee2-3265-47ae-b5c8-411f2a6619ca,151,34,651.15
4e673231-94dd-4bfb-9ed1-f4379ec19555,163,1,920.63
b7d97f58-7052-48f9-a9ea-ee7d9e09cf0e,132,6,628.12
f17db8fb-a8ff-40fd-80aa-9aa4fadca2f1,211,6,859.61
2989bee2-6cb1-4d26-abaa-4b219459204f,180,43,139.14
1b85096a-a069-4ed8-9c5c-3943ea321e4c,255,16,226.31
289318a7-be5b-4eb7-a721-a24b1a6d3d8d,360,1,970.89
de02b527-771a-44ef-a7de-f8f5821b77ee,97,5,889.65
cd09e142-7bfa-4a8d-a725-7b7c813ce3db,358,25,250.52
046a09c0-83c6-47bd-9298-49575a69bf08,123,27,628.55
396b31b1-83e1-474f-ba57-c864664402ba,177,42,375.38
7b0114e2-10e9-48a3-aed9-4b57674eff5b,329,38,479.23
ef7cb1c4-11f6-433c-8308-f9c89e90014b,240,43,863.66
3fb4d96d-1c71-4432-bf7f-70cc7bdf1739,225,26,741.0
4fa7390d-5d63-4149-b6b9-a809ea493f80,162,16,253.67
6bf7653a-f0a0-4c3c-832a-8163779ba95d,319,45,329.67
864a83dd-de1e-4198-a742-8a7b5c60df55,300,44,303.92
28e8a5ab-48e5-4fee-8670-908d4766711a,293,26,785.05
b6ec95f1-14d3-4655-b5b9-c0d4eb32233f,356,45,500.29
0efcb435-ee90-44fc-bb75-6a1cc4b012f7,340,37,951.71
8652a719-1744-4023-8d34-a991e7a8eb65,154,28,820.35
d36c5492-7980-4553-b72c-653f0da5710c,247,28,226.97
319cea64-f5ad-422a-92c7-f020b8bab0d6,192,30,790.22
e73eed93-e466-4130-b422-6b0e4d962438,72,13,515.96
ddddaf69-5787-4506-8b07-b379d409043e,258,25,268.64
995099f9-6eae-46ca-a240-b10bc9fe8716,314,45,376.07
a24797e2-b111-4034-8467-75a43ae13997,229,19,972.68
92167e13-3c2a-4b72-b106-749103e3c08e,99,13,494.28
d86251a2-8ac8-474c-a702-9e3e8e8fb060,225,11,725.21
239802b2-cc63-460b-a3d5-c9f9f842be77,29,48,487.54
511061a1-3edf-4114-9dc4-7d96c669e342,222,23,384.13
d77ff388-0d5c-42a4-bac1-859f4fbba13d,221,14,800.49
57750416-8ee0-4c8b-b3d9-929001b60a2a,15,10,851.36
9f0c5d32-3d75-4df5-97f5-71107309b5cb,284,34,90.45
e13faa29-fb9f-4fd9-975e-d9dba0d0aeec,205,40,293.4
1ff8aa2f-de36-4b51-a158-1de1e7247c1e,215,23,517.71
142bdf02-9701-4e7e-9ac0-f353ecaad94d,99,40,330.17
904509bd-fce2-4575-8574-880496b3af54,23,21,787.91
aca1a987-b2c9-4ed4-b53d-6340cf1536f8,262,20,132.44
dd47faba-e338-40ce-9931-dc56f99ff551,100,32,801.84
8a054082-cdda-4c44-8613-fdb6273fa244,45,14,625.53
02279aa8-2bd8-40ed-ad34-6fb377960e5e,239,24,303.58
2866e16e-ed7f-4c25-b2d8-e05395199e43,303,46,357.57
896cec45-92aa-4af7-97c9-1c8922af5b3e,101,18,199.24
96ee91e9-0dab-415f-92ae-7607b2bc68e1,152,47,267.52
53d3b90a-a259-4a64-8b54-05343b1ec07a,42,30,722.92
ad609475-0c96-45a2-baa6-8bd70d0fcd0a,54,28,388.37
43c4f4d9-5a35-4628-baa3-afdfda1acca1,320,48,693.73
e96f46fe-804e-4197-bbb6-a1c57b842eb6,155,14,523.83
add57814-c050-440a-99be-6a41bfe6b50d,296,42,162.39
5a0622b2-6b7c-4098-9d20-fdac445c3530,33,21,509.09
98a205b1-2e07-4aad-9a17-adf051a2fe40,314,34,761.34
9adf8617-8f90-4b2e-a4d7-e789d9cf98d0,237,5,311.72
e6d5c4e2-ec2c-4143-98b4-b986924dd08b,179,31,655.12
0b7656ec-2a35-4efa-8bd3-bbeb70baa9f0,318,3,215.05
66295d50-4831-4c3a-ba4e-676cb87c009c,153,23,152.98
379268a4-ab02-4d75-966f-9012388d8eb4,204,39,373.02
5cc979ed-4285-483f-a3ff-6e177f2873fb,267,44,401.42
31761383-6c8c-484e-8053-2afd62de5d21,21,30,765.79
f7e7ee98-0e14-40d4-88ac-93f0e5a8ee65,311,42,470.88
5b3473c5-0f34-483d-9a52-aedc0e17b30d,5,43,99.61
c7cf5a40-e850-4a66-8a74-5ef3a87ec081,35,30,641.32
bf645fe4-5bd9-4444-81d3-4a884fc2b44c,125,49,479.87
a55b063f-d6d6-4ab3-bd54-7425ed730a85,228,36,345.01
e990bad2-1610-41b6-8802-f0be9662dcdc,186,38,806.17
5b555870-dc97-4404-b85d-870075fc937a,58,7,171.3
136f2c70-10a0-4bc8-953c-33b027dedb68,67,5,914.95
f5c97f6a-0304-4551-a3ed-606a24f911bf,307,6,347.38
b8f4f9bd-c2cc-4814-b776-dd8f3ab73e49,119,49,471.72
41f6fc51-6816-4f14-b55f-c7a0b6d312c7,332,14,930.65
4608c15d-0437-4042-83e5-aab4098039be,335,11,766.02
bf8c7066-bf4b-4dff-9331-50b71dbe1197,362,37,92.82
e2ba5bd5-cce7-4fe0-9ebe-040956d990e5,345,2,586.73
2ac3578f-1433-4fff-90ff-7e676d0e2e41,352,31,324.16
80244c0a-c5fc-4e12-820b-78ee5cdf95b6,244,46,518.32
a8f9b923-b1cb-4b93-baa6-57f8f59ecf95,67,27,748.11
aa7ed2ff-8626-43f1-9169-2ea22b6231ca,153,16,506.25
55c99b16-cb83-4cbc-9cf6-f562afab47b4,328,2,89.6
3baabbf7-78b9-41c7-8054-01fd53dcad5e,296,49,539.38
7e331941-a2ab-43ec-bf8f-d0ba98fbe7fa,202,26,43.65
362f3ee9-83f5-4a04-9708-871538a786a9,132,16,361.44
7258c569-11c3-47fe-b9f9-fba0f455d6eb,115,9,488.47
3d8b85ae-0a94-48de-ae33-b229d654dd0d,92,9,651.78
7b32c4e8-40fe-4fa4-9816-ef492e67aa0a,101,5,516.08
be207ed1-97a6-4522-b6c4-13eb96406dcf,359,36,168.91
f91a9d66-be08-4f04-9221-b8a3d81e7d89,347,7,933.57
be104fb0-82b1-4033-b4f2-4e082180ef2d,274,32,657.29
b18c8d92-11f2-4f6c-8b38-8d4076c248cf,117,29,330.63
20f371f6-e89d-469c-b8c5-b6dc8b4564f8,64,37,966.62
dceb8d05-8b93-4647-bd2e-787b93f816b3,68,3,884.93
d5fed783-a9bc-4253-9eef-df30f7b2d52f,214,30,160.62
3eca0aaf-7a72-4e28-bc5b-13629d6ee5f8,308,40,662.32
4a5dfc83-a49c-4892-a83c-b1e7e1304797,146,31,568.87
fc2055c0-abec-476c-a0c3-1011c3c71d38,65,48,208.95
205e4b45-eb13-4a8c-97d1-c3f664ffb0f8,175,27,248.81
29a7defb-d992-4583-bc79-46504ab40238,65,6,572.5
1a03af47-479f-477c-a50b-8b3a23ee0c2e,200,29,334.86
94731cdd-3b61-4be7-a666-f909a3ea9fb4,17,9,838.13
8df2b128-6880-4676-a334-ddd3a22cde0b,335,20,115.78
9ca488c0-cb54-4123-ac0d-373535b55f5f,294,11,915.75
2d03507a-e569-4ba5-b4e3-200a8ba5e9e6,126,19,843.74
c135925d-2687-41e9-bf67-f251ef09b1f2,200,39,743.85
70349eb9-536d-4ef9-af92-b483b54fb7ac,50,10,277.32
d3ddd137-3832-465e-92fb-9f33b84da028,126,5,720.66
ca0af20a-5a12-41db-aae0-9e820aa5a799,150,39,449.99
dfd2fd49-c41c-4281-9b2c-718a651076ba,160,23,641.08
e076084a-5d53-4ace-8f8c-0cf320a06266,187,6,326.3
8c906838-a3aa-426e-a938-bb3bf76a9420,229,31,839.14
f6c94f14-aed7-4563-b06e-29e20e6e9e18,97,18,59.76
7439ada1-690d-4f22-879c-ba56a9f49a3b,180,21,697.63
157fd925-e909-43b9-ad14-dff581019191,333,15,832.06
762784df-ec31-4991-b1de-51b8cd09c680,204,31,653.5
5ce08169-da61-4753-93d5-639d4240e68b,303,10,208.15
09a113da-e681-4c59-8892-d7129210efe0,81,6,299.28
94a447f3-99e3-4402-a125-1effb0ed84f8,32,24,524.61
fb4c5a95-4ff5-4ccb-84b0-382e8fee1e77,237,33,342.86
4de03a49-6b26-4707-b938-044a35fa57e9,80,28,24.82
fbccd14e-5dce-4e02-999c-ba8193daa8c9,354,28,59.86
d4e5ef6e-3d2e-4a7b-8467-34629bcbd43f,1,10,772.41
6846a566-3a09-4364-beaf-520536fb3f82,331,23,102.03
bb4e73ef-ec8f-4634-b45c-a1cb6edc3359,89,15,929.46
9938be70-c029-4264-8bbb-43aa8c2553ee,125,46,453.88
3e9f30e5-b1e3-4fbf-a940-2ac7aad2ec72,20,48,763.02
12bcf039-afaa-4efb-a3a7-0012ef36a0f2,4,37,142.99
620560d0-e055-4b13-8d54-5af5888d4583,283,14,927.98
78bd1373-346a-45db-bff0-3fb040ea7a01,342,48,53.13
d9b849ed-0fb2-49d7-9993-ac5686214f34,303,14,61.29
de929251-ae20-4636-b981-c536b280915e,351,7,73.49
dcd27a80-c296-4d96-ab7e-73e0b7cd3042,196,36,121.34
68e6f282-a955-4ad7-b6db-d482e84f1181,253,18,497.1
b96a9855-81e7-446f-a8f5-7444404e023e,354,15,792.51
14a5cbed-5087-4504-bfb8-7b4ee83965f5,249,49,299.25
e1df761c-06b1-448d-8ab5-789c4eb172d4,325,33,750.86
1b5b4ce8-b7a0-4a66-a800-d37b51af4146,82,47,778.58
52ab91da-055b-4d90-82d1-b2bd449f5ce9,235,48,910.11
2d1af79e-da4d-468b-a509-6a80774e7641,167,22,166.36
a4c1e3af-efdd-4c24-8b8c-804b46109a03,5,43,152.82
6d8a4c94-f4c5-4934-8fcd-abe6d9d0d6a2,141,41,139.65
c8691ac7-6f7d-4da2-a049-c7c0d050f9f9,124,17,372.12
64cb354f-61e4-44fb-8a04-6d4a78c2b59b,322,26,499.62
d7a1707d-7dc5-42e2-af52-0ed7651d57d6,166,15,472.38
ada46f52-7141-4990-846b-35c79801dec3,168,40,271.91
746afb46-3056-412d-b2fc-7df5c1b5f1b6,23,18,629.54
3f870146-0c05-4cce-9ec3-9361410f8bf0,170,8,351.51
4c052e4b-3f34-4c53-9183-924c0907bbe9,108,3,378.76
6e2e81a6-d205-4ec3-a2f5-dabe33f39d44,209,14,123.42
1c2593c1-58ce-403a-b94f-6b78e1825096,94,34,600.39
cf6a880a-6fff-4f71-a6ab-372bf315497d,201,33,662.17
364972a5-c12b-40d1-9771-10171e0148f0,284,37,762.79
1de0ac70-96b3-4afa-bd85-a1322cbc37ed,1,49,905.93
ed6359b3-8447-4f55-a7b4-b16497d6bf50,285,1,770.68
370e3c23-2c5d-403d-b642-27b44e2c0d9c,230,48,251.03
90913572-bfde-43e6-8ff9-4d8b7cf156ee,253,35,250.94
97594ae0-4341-4154-8eca-f3d37918c9f8,110,10,916.79
006828ab-2d8d-4b45-bb64-1f325a920a03,73,19,794.33
5d5a380d-98ac-4949-af47-ac674433414c,75,11,786.6
3e5bd1e2-ab7a-41ab-9aa6-804d887dd416,211,35,725.32
ae0e74f5-6488-4acc-82bb-817e9d444e2b,117,2,281.86
544ad04e-89b0-40ab-b580-93570f7b8595,232,3,850.46
4b756a0a-0d9b-4a80-ad67-69d33b1cdd67,186,15,160.03
5193467d-e196-42ac-830a-2b1560def39f,274,41,363.02
5269a36f-083d-40cb-966e-c925b6c193a0,309,47,359.55
9a35bf77-597b-4562-a9a9-193c036137d1,150,28,568.93
a8665260-59b6-4ea9-824c-01dd690cd01b,210,2,474.17
309bf4a5-fa24-4c95-8ea3-cfd59b970b8a,350,30,470.61
9113241e-c29d-47a5-a10a-517b828bb2aa,288,38,562.5
2c26e99c-4a6e-4501-b00f-7a30b9b48fad,321,5,427.11
1528fa3f-512a-40e8-b36b-7f2d7adfaf7e,206,6,264.98
2ec3dd85-6e78-464c-9f7a-2ea3f6b7b92e,89,5,670.84
29e7d25d-faa5-46f1-8797-8570b6337ce4,145,12,794.82
16ec7be5-fcc1-42f0-9684-d710a38766c4,64,4,489.42
976a9879-d7ac-4912-af96-4c955d38196c,85,24,656.49
f9269136-6b90-4e45-8c88-c7924246d5cf,291,25,544.66
27320083-f492-479d-a33b-6e2b46341741,160,26,77.82
cef7845d-31d0-4f6c-b32f-544a2d0e0df8,230,46,434.62
40764aa6-ffcb-4ee0-86ef-826e14726f0e,141,46,29.66
43906d31-d071-4c24-9af7-bd2281220588,238,43,668.64
88e621a2-10f0-4964-a301-548e47e5bc5f,292,33,518.0
d21349e5-e409-47b4-96e5-4837cfdb61f3,236,21,144.29
2c3745ac-17b5-4581-bae5-b46341802a74,132,23,551.35
9ec262e4-ef35-46d4-8db0-e7cee62f50e5,305,37,900.46
a4cbb15e-06ae-4f6c-bf98-021092327d21,188,37,353.68
b5b26b22-25ff-4213-8d43-fce0ffe945e1,213,12,982.72
cc0717de-145c-425f-9a0b-e285a3be82b5,324,37,960.19
d51d5105-cb47-4879-9801-24c1e74201b0,356,21,789.6
507fe2e1-7a8e-4674-806b-4360ca32277c,353,13,817.52
355fd2d3-205f-431e-a6e0-c6ab4242d517,142,43,422.33
e0315314-9f38-472a-9aba-cbc875793a39,292,33,414.49
9d0ff2ff-2be8-4952-9236-33b817378fde,282,44,955.31
8edb01f7-d4f0-4f26-8823-867d81e91434,111,6,378.87
d8700cf9-202d-4286-acaa-31bbe614bff8,256,43,114.94
ef6dcdf3-3c59-48ce-a1e7-97d1228710fa,199,12,169.65
55d7678e-492a-46df-ad92-23232ea6bf13,224,38,716.19
a0d0f275-3947-4e51-a7b8-4f12e69f46aa,284,30,395.32
64ffa980-ac9b-4447-8f57-fa2a4e182d54,158,37,215.36
ee00d067-9918-40ae-bd64-906de438d218,293,18,817.51
28320180-421e-4872-b8c7-69aa4a644282,7,16,498.9
3bb64aec-9608-4547-92f0-edab693aedfb,94,45,576.29
775f3086-23ef-41f2-89ad-b5df661c7a68,164,7,170.87
c2009894-71ab-48b9-b1b4-933bfbd95a88,206,46,208.9
ed883d9d-1d83-4227-bada-486ae3a24926,181,1,143.34
6ed65d69-bbac-4d97-a444-7776e79e2932,95,28,524.25
536428fc-fe3a-463c-8fa7-33281f43daec,281,44,780.14
7515905f-c960-49cd-bec5-80aaba7c1386,112,3,737.64
31f2e63f-6566-459b-8c69-06560c45ef4d,266,43,276.01
17c302e1-4da3-4daf-92c1-2eed78e2f12d,22,39,854.52
9f2a1532-01a8-48f2-83c1-9e0c581ec426,288,10,123.55
6e01da06-1a9e-41c0-a7d5-7627460821f1,112,45,131.77
857443ca-73f1-454c-bfe7-30364f3926fd,316,14,852.32
48073f99-b90b-4136-a645-9ded6a768eb4,131,15,259.53
ccc63817-1566-4c37-b9a9-255c814b8c35,11,6,713.95
cd38a685-c48f-4a36-b045-ebe5bfbc4f3b,233,39,28.9
acefc76a-b203-417b-af90-621c7a67f6e2,238,45,111.73
d9c61840-4448-4dc9-855f-abedb5f938ee,362,16,617.1
f25965d3-e1d5-4825-8268-46cbae302f68,102,47,198.77
dc10c9a9-4219-442a-9919-ec206592937e,169,18,47.65
d7b15bc2-5aff-4cec-b837-361334ec2b95,184,35,477.61
f8b5bee3-4c8a-4822-b76d-1ee22d6b3f3a,65,48,343.91
6eeb3556-03d6-425e-bdb5-78703cbfbea6,134,25,806.21
8186c79b-069d-42e0-86db-0489bf1d6529,124,33,822.45
0dcd9d17-f264-4c72-84ca-0f6ffb17be1d,56,33,622.13
fd261487-cb02-4451-8d48-edd71865ae66,301,19,307.17
aaea077a-954e-499c-afc7-9b033bf1517a,277,38,472.39
48a2d7da-ed49-4982-9257-c08e9fcfe9c8,181,11,708.21
e4978b96-ba52-4a21-b80f-d732f5bbef79,147,39,87.92
428c29a4-c183-4943-9348-da81f10ad584,260,3,345.85
0f7bafce-41b6-45e6-a4d0-7d4243c19d4a,323,38,825.92
0a28bac1-578e-4076-b4f5-10ab18c7af34,13,1,417.91
1901991f-2f6c-4e4c-bc51-79c167afe381,113,40,632.17
154c17d6-3417-446c-90c8-246361615dc4,26,25,114.41
28929c2f-bb62-4156-8fd0-eaf224321796,259,32,781.51
3c053c1a-6db6-4043-b12a-c9abd2f204d5,319,46,118.46
3cb75c0b-17fb-4b75-be7c-9bb118f2d1dc,218,36,864.29
c5098870-3457-4ef2-95b8-4a315461e268,219,4,124.47
fd2ffcac-4411-4818-b229-3b2fc51325fe,341,23,893.07
8d41fd04-f0a3-436f-aa00-2d5c9c84f943,169,16,376.49
93d510ad-54e0-4aa8-9361-fd88e12cf63a,79,11,632.04
9c81fb88-dbb9-4285-9a35-cbd3480961cf,274,22,849.62
39893539-a09d-442d-849a-3e1c2b9d57ca,115,39,30.04
5c4e79ef-e30f-4fd6-ae6e-2bfa8e643cc6,93,33,280.38
aca6570e-d484-485b-977f-52323e27f823,68,41,910.17
1144c60e-4538-4c9c-bead-19893b63c2cc,286,38,400.41
56e68741-1762-4e3c-a8b3-17740010daad,170,13,712.25
36dba185-5e9d-449b-8d18-81c7fb27df9d,94,21,157.21
0fd2a181-fc35-4d39-92b7-7b9da1d33824,148,12,684.8
057d84f9-151a-456c-bcc9-660bd7354d60,222,26,91.7
c7ec0b5e-f2a9-4295-a5ae-7f26528e6c53,192,49,722.98
48feb400-f680-408b-95a1-92bfeb089369,232,1,337.33
aae758a7-0674-45bf-8b22-c08a0ee3b9e4,204,41,476.53
b223d6a6-2fe5-4c66-aa83-d53ed6f65ce3,161,22,182.93
7e6f2c43-e7bc-43ce-854e-6177deb75799,35,27,635.29
42fd39ca-8f7f-48e0-b2b3-fbfedd302394,229,32,350.82
d4efba4e-e855-4198-ba03-6fe5e44d6b1b,40,8,395.71
cbbb4b52-81a1-4744-bec3-c81a3e78344d,161,34,659.15
6b92dc92-9b7d-4bbd-8380-56c7f31feadf,152,18,195.28
8b60c2e1-3090-4b88-a118-b5340b7bcbb8,320,4,854.97
ed9756fa-98c8-4a72-a2dd-a5921e0352cf,75,1,744.5
b0feec55-863e-4278-a3cd-c4d9ca7c17ce,250,44,586.18
2e8ce80b-7946-419e-8858-c4fbd6765d89,277,16,145.77
92028701-4982-4ca5-814a-f40080519453,187,30,693.37
1eaaa189-e90f-4254-bb23-9e7bca4e2e5c,277,23,37.74
42760e66-ca8c-40fe-9cb6-d6e5a868b9ff,188,31,808.31
fbe211ed-7625-4773-a573-889f87969d79,125,28,317.72
a1fd160d-95e2-4247-89e6-06a367ff7fb0,239,37,134.87
3235a554-4f04-4294-b9b5-2ea8a7d9cdd1,193,16,181.2
1ef21f3d-6021-4b08-88e0-d431d4b8e630,199,41,963.87
f910cd0b-4f4e-4cf6-8d5e-1157495c053a,224,9,778.35
d7f00ae5-e5ad-4e2f-ba53-cbf4f6b571bc,68,2,253.11
f2cb3d32-7f74-457e-be68-11e32d20f241,191,46,964.2
efc5eac0-20dc-4576-be67-a4de7b24782a,9,43,157.32
7eebb1d1-6b67-444c-afe2-2fd73c2ff623,266,2,738.86
2890a8b5-b639-4221-ac78-1955fbede9e2,245,32,663.6
9169bc62-7969-4d66-8259-635dd21937ab,260,16,825.05
0f800aef-5548-41e2-b839-e9eceea24445,11,13,394.06
04d8f1e8-e437-4461-b191-e9fc0f82f6a4,43,49,413.8
339fbeb7-16a8-4c74-a789-343a8109a008,108,27,632.08
3c742e76-b9b6-4a09-9e0d-7f8f817d9b47,348,31,410.24
51c5eeed-7fa9-4558-9311-1c98f38ec31c,89,33,60.52
eb9d453e-f83c-4fa9-838d-5b1883122683,284,21,735.11
c836f2af-966e-42d9-9e98-00e8dd65ea5f,291,19,648.13
e19f26e4-ada6-46f3-8ea5-94333c487290,290,48,435.24
3e357c15-0b51-4680-bbf5-9e68c66924c4,263,13,316.77
a8d684f0-79bd-4d20-8cac-ebd5acf8d9bd,271,19,334.31
2707625c-10b7-4787-a8d9-ece23df01e68,298,35,746.21
01e9de10-6b79-4c06-9e33-d84032129504,68,35,734.58
17d7603f-f0ac-4be9-b4b6-807b4a83f5ef,143,33,822.54
42cf285d-d000-4c42-89a6-d9c257237bac,55,3,766.94
40b6ccf8-2ac3-4ad9-8607-72948eb315b3,40,48,762.79
7c3bde71-ffbf-4648-b469-01ad62766c24,76,21,266.74
ddcd1764-f3c5-4748-9dfd-f6fafa1a92d5,7,40,119.58
3cc59f8b-02f8-4734-85b6-982087e087e3,309,23,766.52
7058133e-e92c-43c0-8f8c-fbba92520f19,89,48,116.65
5b819d7a-4d76-4d86-909e-b900c5418a91,264,45,982.47
5e325bf7-b36a-4bb0-a7ab-4538322fe1d8,193,45,877.59
fd3e7f77-7c92-42a2-aa0a-f097afc0888e,70,11,542.79
c24b598c-63e4-4d95-a682-a622387dbb49,285,4,365.14
8feaedb8-95ab-4c1c-b38b-39fee31f62e7,336,4,536.31
75e56540-d0a7-439a-8634-161760781594,107,15,739.62
6ece954a-145b-442e-b0ad-4b655314b78b,94,28,761.2
423e450f-a151-4176-9494-f5af5dc10149,320,36,92.19
9fbe9363-4d04-441e-87cd-0bc900786089,285,8,808.76
a61358d2-ff76-49fe-afe2-192404a597d8,302,24,648.67
bbbf558a-2be0-4073-b3f5-ef93c4aeb247,350,34,59.77
67899eb8-3d50-4950-9bb7-cb15f3c628f5,343,15,326.9
cccfa78e-440a-402f-95c1-b4d669eebac0,244,23,520.43
5d963a29-d835-4197-846d-125b5f96064e,74,27,204.68
3ffe4500-edfd-4dad-b36d-9566f2c44262,361,14,172.14
62b10954-acc7-4d50-88d0-9500c5ec5d4d,335,2,34.0
431391da-e2f0-4ce2-a081-5c1ec0d7a854,136,35,913.32
bc4dc61a-701c-4969-a7c4-6bbe37ce2ce6,221,43,74.99
0b966cdd-80a9-418e-9206-0a3ef58e5fb5,203,7,378.69
876d33f9-8f7e-438d-89fe-75651ff6f781,60,16,221.66
35ff300d-9df2-457f-a62d-5b948d4d311a,352,22,746.21
1631d338-38d0-44d9-a142-592e8783e564,261,28,713.04
926f9816-cdf9-41f3-9687-c6f59872a0ed,300,32,810.1
b72b5110-5f41-4dd3-9a60-3424860366a8,64,7,624.47
8c08e4c5-95d8-4ef2-8a44-0c39c3b761dd,36,22,599.82
92c04c91-6d04-4e91-9a87-339dd14c3a76,345,43,418.97
54b10dd5-f432-438a-bf33-b446aa2f3768,233,2,643.63
09e78b41-d2c0-4e90-9855-218d468b3c0f,200,8,132.9
e73c14ec-caf5-4507-a2dd-eb86f010dba0,101,7,690.82
07ed274c-b570-4028-8b22-d89c5db64774,109,38,121.82
ae246109-0774-4d56-bbf2-c2b1b7b4b974,49,48,864.51
5c2e999b-c2a3-411d-8994-52d878892550,326,21,515.57
4fa11a55-8634-48ce-8d78-f33af1e665ae,286,43,539.75
3c64e7a8-a28b-4c30-b3bf-a329e62ec0f8,159,22,593.16
696639a9-67ec-4265-8331-a6245839f051,303,35,780.53
4aa427d6-de9c-4fdd-a528-48aae3b57b7a,210,18,488.9
d3add0e9-f1fc-4491-95d1-90cb1eaf8ef1,144,9,439.04
aec15bc0-6a23-47d7-a319-8faf3175dda4,188,49,302.57
8e65e754-cd63-49a7-881b-b673b18bbac9,184,2,145.48
4bbf250c-b315-4d86-89b1-ee400bf4be86,312,42,206.54
b64bfc90-4dff-4fcc-a29e-59650735841a,248,42,20.52
50ea6387-607c-4930-99d8-f8bee7491b30,160,17,872.03
944aee16-894e-4e3f-98da-ae5f75970f37,146,40,769.66
a136cd35-05a3-44e8-adf7-b3ed4b3e6d90,270,20,234.31
2f75c680-5355-4694-88ea-7fb4ec9793f3,162,6,22.34
cd446a8b-e951-41e1-9695-abd54816d6e4,176,11,502.27
065667f2-fd3d-4e70-ba3d-4e6dde4df997,229,5,424.32
1fd312d0-1830-4f66-ad1c-36e561dfc603,163,10,780.49
13203ef9-9ed1-4e88-9201-8737d2f96b4a,223,23,414.84
a5e4387c-fd1b-47d3-b06e-ae21874de66b,223,33,866.83
5dce9364-436c-4e9a-ada6-bc269c3f6459,231,40,113.92
83d6f723-b65e-41bc-a12a-bc33a59f00b6,53,36,378.54
89540802-502b-4a48-8a37-6b30f41ef581,35,39,935.26
bfba288a-29ce-4a6c-89a1-0242a4522790,52,47,31.5
9b7d3829-34de-4912-884f-d0e52a993762,187,34,402.97
e142b049-bbdc-4810-b5c0-ad16ec40c8c0,73,17,274.51
8b8d47e4-36d0-4268-8924-fcc8369ed81d,299,26,541.22
0255c62f-fa54-4d26-a6fa-122c72f07aac,288,48,293.19
9a3460b1-da1f-4a2a-8a95-323ff1d7c998,310,27,872.51
d9038fdb-53f2-4dbe-9199-efdd609fe8a8,43,46,938.4
3f17637f-e2e9-4562-becb-a6ad1882a3e6,50,3,852.15
770f787e-fd26-4602-88ae-fa7f8903cb5e,98,19,410.6
133add76-0043-4f88-8e75-dda3af6847d3,341,8,990.14
316e864c-fe7e-4525-b44a-aa83fa8fb68f,50,17,740.34
a81257b9-6b9f-41d8-bbf6-89f5fa54f071,134,1,368.5
29bb3f01-b678-4f7c-aacf-c1520133f1cc,212,7,111.82
18112aed-ed2d-4806-a98d-bc19bf918518,140,36,673.71
b6dbda9c-9cc4-4b10-a67f-db9ec77eacb5,303,3,734.0
40a77711-0405-46f3-b986-1bcd5815ed12,113,19,140.01
1aae8319-71b2-4f19-8d87-b1a6d229f80b,238,42,558.74
ab0ba5a1-fd20-4231-9ccf-50e5970d39b4,339,27,987.35
70bb5308-d220-4a7d-b9fc-2f976a76ad00,174,3,339.72
6554e360-05e1-4142-9eae-fc5b9ec056a3,46,34,315.86
180f1dac-1cae-44f9-bf75-e470b519430f,265,5,905.24
11e2b68d-e8e5-4f23-997c-0e06eec074ad,25,49,135.07
99bccba7-d042-400d-9e69-86f411299c0f,49,37,934.86
3585f1e0-6f23-4ecb-8016-7f2332100362,128,46,783.9
f03d16b0-fb15-4da6-a9a0-22c65dc379fb,364,16,403.02
96ca3787-f889-403d-b791-ce68ec7a4d08,318,14,101.88
d40448fe-4ae3-4d6a-914b-50c039eff4d5,144,30,38.79
3d1d090e-fc3f-480b-9077-1abe9b2b40b0,144,32,388.31
73938a45-929c-47ce-a2a8-13e7c7e6c28d,166,45,711.25
fccabe26-5b91-45fa-9cb0-4e202cc70d8a,42,12,497.78
df033b48-ca21-4045-aa92-d1080b8b5637,40,27,743.88
d7caeee0-152a-4a40-8b35-65115a38de31,14,26,677.16
09b2497f-ec5c-4253-afc0-2342d56a8869,128,48,581.45
852aab47-4fb5-46f3-b21c-7e54571d3b6a,57,29,968.15
aa2e087b-5c2e-46bb-bfcc-9e103835348d,53,23,733.82
eaa8661e-f5a1-4661-bb88-5d042135e828,223,49,916.32
19078026-42b4-4453-8d07-4653fd2d518f,202,22,257.32
9276a249-e67f-4326-be90-c933dd156a71,132,20,719.37
790f6d28-a800-4515-a9b6-c679c3a3a802,61,38,605.85
593258d8-2e53-4484-9ed0-1d8c5da20deb,242,46,925.81
7792e7d0-a2b5-41e4-8e4d-2f8989a1a3bf,209,16,520.24
8d6a9585-03e7-4e05-affe-7dae4d8ab108,241,31,294.05
